orig,instr,dir,entry_d0,year,bars_held_d0,ret_d0,mae_h4_d0,mae_m1_d0,mae_m1_8h_d0,mae_h4_d1,mae_m1_d1,mae_m1_8h_d1,d_h4,d_m1,hid_d0,hid_d1
40,GBPUSD,-1,2016-12-01 08:00:00+00:00,2016,25,0.0020837212250381216,-0.010533488093870558,-0.011975454873174307,-0.005684676726101623,-0.010573520002982617,-0.012015543905265158,-5.14994412719183e-05,-4.003190911205934e-05,-4.008903209085091e-05,-0.0014419667793037494,-0.001442023902282541
41,EURGBP,1,2016-12-01 08:00:00+00:00,2016,15,0.005276695052191398,-0.012688962696725592,-0.013325233566406358,-0.005503731340009477,-0.011760560759933814,-0.012397429936617521,-0.00045592187723220157,0.0009284019367917784,0.000927803629788837,-0.0006362708696807662,-0.0006368691766837076
42,EURCAD,1,2016-12-02 08:00:00+00:00,2016,7,0.0067015139857310915,-0.006436921476872914,-0.008869172324006636,-0.0016947960325699452,-0.008256469038929848,-0.010684265618191913,-0.0015592433798766736,-0.0018195475620569335,-0.001815093294185277,-0.002432250847133721,-0.002427796579262065
43,AUDCHF,-1,2016-12-09 08:00:00+00:00,2016,21,0.006986609918953357,-0.00030181089573155795,-0.0007191901974266113,-0.0007191901974266113,-0.002043197121371243,-0.0021634695667800408,-0.0005222255158294775,-0.001741386225639685,-0.0014442793693534295,-0.00041737930169505333,-0.00012027244540879778
44,EURJPY,-1,2016-12-15 04:00:00+00:00,2016,14,0.008277759801811639,-0.001418530363998416,-0.00591800370073714,-0.00591800370073714,-0.002548518824941448,-0.003261399447902935,-0.002248635894808171,-0.0011299884609430322,0.002656604252834205,-0.004499473336738724,-0.000712880622961487
45,EURCHF,1,2016-12-19 12:00:00+00:00,2016,18,0.0026852481944681056,-0.0005610700537499458,-0.000714602635116468,-0.0007080110639474668,-0.0003943801258247115,-0.0005479383138933258,-0.0005413456433590591,0.0001666899279252343,0.00016666432122314223,-0.00015353258136652226,-0.00015355818806861432
46,EURAUD,-1,2016-12-22 08:00:00+00:00,2016,26,0.0013392126491915519,-0.005274378597743157,-0.006128176695440191,-0.0016757356577654647,-0.007606291176469826,-0.008462069810591721,-0.001127988827815285,-0.0023319125787266692,-0.0023338931151515308,-0.0008537980976970339,-0.0008557786341218954
47,AUDNZD,1,2016-12-29 16:00:00+00:00,2017,8,0.004890355169883469,0.001133425381411035,-0.000543110819280268,-0.000543110819280268,-0.0010115368572781724,-0.0013213034458352535,-0.0004958620072110786,-0.0021449622386892075,-0.0007781926265549854,-0.0016765362006913032,-0.00030976658855708106
48,AUDCHF,1,2016-12-30 20:00:00+00:00,2017,7,0.004911656018061794,-8.869666051236624e-05,-0.00345163999099507,-0.00020458734350659036,-0.0018260347093170815,-0.003532642137580755,-0.0028788983577640037,-0.0017373380488047152,-8.100214658568472e-05,-0.003362943330482704,-0.0017066074282636734
49,GBPUSD,1,2017-01-11 12:00:00+00:00,2017,4,0.015607590060516468,0.011312189080485924,-0.0007497276541810205,-0.0007497276541810205,5.282516692139971e-05,-0.003207317390569897,-0.003207317390569897,-0.011259363913564524,-0.0024575897363888766,-0.012061916734666944,-0.0032601425574912968
50,USDCAD,1,2017-01-17 08:00:00+00:00,2017,8,0.014380988884630125,0.0005519356075125437,-0.0008662322729015015,-0.0008662322729015015,-0.0007885783202568053,-0.0019062816006635286,-0.0019062816006635286,-0.001340513927769349,-0.001040049327762027,-0.0014181678804140452,-0.0011177032804067233
51,USDCHF,1,2017-01-17 08:00:00+00:00,2017,13,0.010415625437316311,0.0008896263569302398,-0.0006697187181382569,-0.0006697187181382569,-0.0012568771508977283,-0.001675800472942357,-0.0012967746101398836,-0.002146503507827968,-0.0010060817548041001,-0.0015593450750684967,-0.0004189233220446287
52,EURUSD,-1,2017-01-23 20:00:00+00:00,2017,16,0.008114287838792316,-8.365245194652537e-05,-0.0012269026285458562,-0.0010595977246534716,0.0002509418066226621,-0.001171070575460842,-0.000213768122163005,0.00033459425856918745,5.5832053085014266e-05,-0.0011432501765993308,-0.001422012382083504
53,USDCHF,1,2017-01-23 20:00:00+00:00,2017,19,0.0034492439738500434,-0.0004311554967311171,-0.0012533590021256424,-0.0012533590021256424,0.0006720756162019725,-0.0002708096306173191,-0.0002708096306173191,0.0011032311129330896,0.0009825493715083233,-0.0008222035053945254,-0.0009428852468192916
54,NZDUSD,-1,2017-01-24 12:00:00+00:00,2017,34,-0.0003855634045247832,-0.011084947880089846,-0.011993775905041248,-0.0010465292408532445,-0.01291194938597684,-0.013822419637106842,-0.0015586612544611356,-0.0018270015058869937,-0.0018286437320655935,-0.0009088280249514025,-0.0009104702511300022
55,USDCHF,1,2017-01-31 08:00:00+00:00,2017,18,0.00449401972935131,-0.006317825942383726,-0.006317825942383726,-0.006317825942383726,0.001237377207487178,0.00016255507342188835,0.00016255507342188835,0.007555203149870904,0.006480381015805614,0.0,-0.0010748221340652897
56,EURJPY,1,2017-02-06 08:00:00+00:00,2017,20,-0.00037703270172970697,-0.010487422528116297,-0.012019192726522077,-0.00674811076199866,-0.009517858617466457,-0.011051129705439089,-0.005774882924460378,0.0009695639106498399,0.0009680630210829877,-0.0015317701984057797,-0.001533271087972632
57,NZDCAD,-1,2017-02-07 00:00:00+00:00,2017,11,0.013574065246599076,0.0014703394597652686,-0.0010783965558256448,-0.0010783965558256448,-0.0003057499604399716,-0.002128110189133059,-0.0017673591815821066,-0.0017760894202052402,-0.0010497136333074142,-0.0025487360155909133,-0.0018223602286930873
58,AUDCAD,-1,2017-02-07 00:00:00+00:00,2017,28,0.004628371377109811,-0.0015847318041335434,-0.003615664092060822,-0.001834451440895002,-0.0020045630198100017,-0.0040363466074269105,-0.0018303070005958322,-0.0004198312156764583,-0.0004206825153660887,-0.0020309322879272784,-0.002031783587616909
59,EURCHF,1,2017-02-07 04:00:00+00:00,2017,13,0.002254474846852696,-0.0009314708065939481,-0.0012666076954446215,-7.800906498101057e-05,-0.003066620969401357,-0.003401041623517509,-0.0013177156914844224,-0.0021351501628074088,-0.0021344339280728875,-0.0003351368888506734,-0.00033442065411615207
60,EURCAD,1,2017-02-13 12:00:00+00:00,2017,18,0.003954598550529832,-0.005056755883256603,-0.00667459666139103,-0.0025096666019334135,-0.0031956302778715084,-0.004816497364205308,-0.0006437764503204324,0.0018611256053850944,0.0018580992971857224,-0.0016178407781344273,-0.0016208670863337993
61,EURAUD,1,2017-02-14 00:00:00+00:00,2017,15,0.0033676051794404417,-0.006781157472063426,-0.007204447346694454,-0.0013969316622692851,-0.006675897084898907,-0.0070992318193877635,-0.0014431638377654377,0.00010526038716451858,0.00010521552730669015,-0.00042328987463102763,-0.00042333473448885606
63,AUDNZD,-1,2017-02-22 00:00:00+00:00,2017,6,0.005875733674038192,-0.0010327122095925567,-0.0016817545147163049,-0.0016817545147163049,0.0008883705437968681,-0.0007882521218542937,-0.0007882521218542937,0.0019210827533894248,0.0008935023928620112,-0.0006490423051237482,-0.0016766226656511618
62,EURAUD,1,2017-02-22 00:00:00+00:00,2017,14,0.006523250584485635,-0.004157204612992738,-0.006300251942663482,-0.006300251942663482,0.0006538326890006552,-0.0022611351900340138,-0.0022611351900340138,0.004811037301993393,0.004039116752629468,-0.002143047329670744,-0.002914967879034669
64,EURJPY,1,2017-02-22 04:00:00+00:00,2017,22,0.001985823054449803,-0.007465492774239357,-0.007847730248204732,-0.004661214521975654,-0.0035025930367496017,-0.0038863566730541477,-0.00016803007214072352,0.003962899737489756,0.003961373575150584,-0.00038223747396537444,-0.000383763636304546
65,AUDCHF,-1,2017-02-22 04:00:00+00:00,2017,13,0.008733835552221151,-7.42765081076513e-05,-0.002673498457266721,-0.002673498457266721,0.0004922145617888285,-0.0016404966157241851,-0.0007408059980531512,0.0005664910698964798,0.0010330018415425357,-0.0025992219491590696,-0.0021327111775130136
66,EURUSD,1,2017-03-02 16:00:00+00:00,2017,5,0.005751394998952624,0.000495153211830468,-0.0001618770115596746,-0.0001618770115596746,0.0012943232491908763,-0.0004282886234444616,-0.0004282886234444616,0.0007991700373604083,-0.000266411611884787,-0.0006570302233901426,-0.0017226118726353379
67,NZDUSD,1,2017-03-06 00:00:00+00:00,2017,43,-0.01149408895797389,-0.016913138342626532,-0.017369479343439354,-0.0007700754388716424,-0.018089481595891632,-0.018545276547643597,-0.0025497224595949497,-0.0011763432532650997,-0.001175797204204243,-0.00045634100081282103,-0.0004557949517519644
68,AUDNZD,-1,2017-03-06 08:00:00+00:00,2017,66,-0.011887195070387782,-0.01664108864356173,-0.019105737551147417,-0.0027663915121056704,-0.014736562401376219,-0.017196594154909484,-0.0017044062760123158,0.0019045262421855114,0.0019091433962379334,-0.002464648907585687,-0.002460031753533265
69,EURGBP,-1,2017-03-10 12:00:00+00:00,2017,17,0.006625710608458009,-0.003034806265615142,-0.003331965403113868,-0.002815875998521955,-0.0007736580646535707,-0.0010701473142828988,-0.0005552213335537903,0.0022611482009615713,0.002261818088830969,-0.0002971591374987259,-0.0002964892496293281
70,EURCAD,-1,2017-03-10 12:00:00+00:00,2017,18,0.004157052848051662,-0.003086565741641456,-0.004523581561341583,-0.0032489262925832207,0.00010996486332837119,-0.001537261390349931,-0.00026639550873008844,0.003196530604969827,0.002986320170991652,-0.001437015819700127,-0.0016472262536783022
71,USDJPY,1,2017-03-21 20:00:00+00:00,2017,31,-0.002806231088199163,-0.012224588143001092,-0.012699764653143597,-0.0017886361089319847,-0.01331270958329056,-0.013787362644739787,-0.004571928678115955,-0.001088121440289469,-0.0010875979915961898,-0.0004751765101425054,-0.00047465306144922614
75,EURAUD,-1,2017-03-27 04:00:00+00:00,2017,10,0.00727886515656564,-0.003215005322977804,-0.004967876885036526,-0.004967876885036526,-0.0034244769942333164,-0.00517771455653504,-0.00517771455653504,-0.00020947167125551225,-0.00020983767149851396,-0.001752871562058722,-0.0017532375623017238
74,AUDCHF,1,2017-03-27 04:00:00+00:00,2017,10,0.009706709314823491,-0.0034376236757031053,-0.005569260695687528,-0.005569260695687528,-0.0041441061487246245,-0.00627423200971966,-0.00627423200971966,-0.0007064824730215191,-0.0007049713140321323,-0.0021316370199844226,-0.0021301258609950358
73,USDCHF,1,2017-03-27 04:00:00+00:00,2017,9,0.0068411116298897345,-0.002243153813361376,-0.00383670652240109,-0.00383670652240109,-0.0016959546655181956,-0.003290381325649072,-0.003290381325649072,0.0005471991478431804,0.0005463251967520177,-0.001593552709039714,-0.0015944266601308765
72,EURUSD,-1,2017-03-27 04:00:00+00:00,2017,9,0.004749238373109864,-0.001527855755690366,-0.0035711327301679585,-0.0035711327301679585,-0.000478132721321467,-0.0025192680929535527,-0.0025192680929535527,0.001049723034368899,0.0010518646372144058,-0.0020432769744775925,-0.0020411353716320857
76,EURCAD,-1,2017-03-27 08:00:00+00:00,2017,11,0.006757044130202263,-0.0025865246312632983,-0.005794563850876733,-0.005794563850876733,-3.117116735751324e-05,-0.0010536016853084362,-0.00043372700999988467,0.002555353463905785,0.0047409621655682965,-0.0032080392196134344,-0.001022430517950923
77,EURJPY,1,2017-04-03 08:00:00+00:00,2017,68,-0.021295311233216162,-0.03195258565037795,-0.032401490781362674,-0.0048042642070610375,-0.028250020025469502,-0.028700642118539066,-0.001471031512759513,0.0037025656249084493,0.003700848662823608,-0.0004489051309847225,-0.0004506220930695637
78,AUDUSD,1,2017-04-07 16:00:00+00:00,2017,20,0.00465252689533838,-0.002786183728153646,-0.003666031221254862,-0.0006132270406462581,-0.002227498169395603,-0.0031078385939827813,-0.000733587145853698,0.000558685558758043,0.0005581926272720805,-0.0008798474931012157,-0.0008803404245871782
79,NZDCAD,1,2017-04-10 08:00:00+00:00,2017,19,0.0013071628094786217,-0.008276332025872302,-0.012241183729872152,-0.0013285443026683774,-0.009298856106002562,-0.013259619820099267,-0.0026631606708164,-0.0010225240801302604,-0.001018436090227115,-0.00396485170399985,-0.0039607637140967045
80,GBPAUD,-1,2017-04-11 12:00:00+00:00,2017,9,0.005118980242796857,-0.002824824372356538,-0.004195999233964853,-0.001233312530213082,-0.002417913131417926,-0.003788531618222901,-0.0016267781319416752,0.0004069112409386122,0.0004074676157419521,-0.0013711748616083153,-0.0013706184868049753
81,GBPJPY,1,2017-04-16 20:00:00+00:00,2017,5,0.007708278591741899,-2.6129950918662992e-05,-0.001303960252795,-0.001303960252795,-0.0005347404513101894,-0.0010975907438026677,-0.0010975907438026677,-0.0005086105003915264,0.0002063695089923323,-0.001277830301876337,-0.0005628502924924783
82,GBPAUD,-1,2017-04-18 04:00:00+00:00,2017,28,-0.012669820464913916,-0.022671018133061605,-0.02459682175929756,-0.01394947674530811,-0.017702912020224337,-0.019619360148359855,-0.014981775682768594,0.004968106112837267,0.004977461610937706,-0.0019258036262359557,-0.0019164481281355172
83,EURGBP,1,2017-04-18 08:00:00+00:00,2017,22,0.005638595741153756,-0.01065254386595138,-0.010905145874062327,-0.0107176111585352,-0.005488483869287686,-0.005742404374673993,-0.005553890791190508,0.005164059996663695,0.005162741499388335,-0.000252602008110947,-0.00025392050538630695
84,GBPCHF,-1,2017-04-18 08:00:00+00:00,2017,28,-0.003982991884532909,-0.01141693081415962,-0.011658000192477314,-0.010786521562839768,-0.006476617635757798,-0.006716509499452128,-0.005849287647832879,0.004940313178401823,0.004941490693025186,-0.00024106937831769315,-0.00023989186369433035
85,GBPUSD,-1,2017-04-18 08:00:00+00:00,2017,61,-0.015669712458802953,-0.022375717866235156,-0.023401945886207143,-0.01503424049258939,-0.01446385752902346,-0.015482143876842658,-0.007304521206662917,0.007911860337211696,0.007919802009364485,-0.0010262280199719864,-0.0010182863478191972
86,AUDCHF,1,2017-04-19 00:00:00+00:00,2017,19,0.0032171458394902775,-0.0036904603948285652,-0.0045755586745919175,-0.003404251349829801,-0.0008844989354902522,-0.001772089966313506,-0.00045443208727102835,0.002805961459338313,0.0028034687082784115,-0.0008850982797633522,-0.0008875910308232537
87,EURAUD,-1,2017-04-19 12:00:00+00:00,2017,12,0.006029192736094164,-0.0014879148048108082,-0.004285621775992565,-0.0018167958738108947,-0.00010251803209104793,-0.0028989277185744733,-0.0004335107133570659,0.0013853967727197602,0.001386694057418092,-0.002797706971181757,-0.0027964096864834254
88,AUDUSD,1,2017-04-27 12:00:00+00:00,2017,11,0.006536561795339841,0.0024293997637709897,-0.0003489745517020193,0.00014764307956616207,-0.0001340150432991294,-0.0029052844934703836,-0.0010309959764464027,-0.002563414807070119,-0.0025563099417683643,-0.002778374315473009,-0.0027712694501712543
89,GBPAUD,-1,2017-04-28 04:00:00+00:00,2017,9,0.009359198601372574,-0.0006385554560788265,-0.003071330090123503,-0.003071330090123503,0.0006928730226829494,-0.0025180855215820586,-0.0025180855215820586,0.0013314284787617758,0.0005532445685414444,-0.0024327746340446765,-0.003210958544265008
90,GBPCHF,-1,2017-04-28 04:00:00+00:00,2017,13,0.003711271851737568,-0.0027641896886501094,-0.0030237764446663373,-0.0023230252237940174,-0.005398513494651924,-0.005658782201198642,-0.005470722635492864,-0.002634323806001815,-0.002635005756532305,-0.00025958675601622794,-0.00026026870654671797
91,AUDCHF,1,2017-04-28 08:00:00+00:00,2017,6,0.00898219181638315,0.004161317036839307,-0.0010397630131443458,-0.0010397630131443458,0.0007865697023281548,-0.00196993751194674,-0.0011848694951269723,-0.0033747473345111523,-0.0009301744988023941,-0.005201080049983653,-0.0027565072142748948
92,AUDCAD,-1,2017-05-02 12:00:00+00:00,2017,6,0.01195521326881259,-0.0003514275665696953,-0.0009511440370109092,-0.00035534407644988164,-0.0010940568075032964,-0.0016942184884725098,-0.0016942184884725098,-0.000742629240933601,-0.0007430744514616006,-0.0005997164704412139,-0.0006001616809692134
93,NZDCAD,-1,2017-05-02 20:00:00+00:00,2017,5,0.011498721043651879,0.001131287869258979,-0.00039369366727637356,-0.00039369366727637356,0.0009735901285797821,-0.0013530089281452717,-0.0013530089281452717,-0.00015769774067919684,-0.0009593152608688982,-0.0015249815365353525,-0.002326599056725054
94,EURAUD,-1,2017-05-04 04:00:00+00:00,2017,26,0.0005690382739277471,-0.010150326841591673,-0.011267134998209416,-0.004976953956975505,-0.009248717184482613,-0.010364528533999051,-0.005302770884626495,0.0009016096571090593,0.0009026064642103648,-0.0011168081566177435,-0.001115811349516438
95,EURUSD,-1,2017-05-04 12:00:00+00:00,2017,12,0.002544181211358383,-0.0028998194452045656,-0.004896864912184773,-0.001887618318104689,-0.001247279823191949,-0.003241034635715012,-0.00023674656205008304,0.0016525396220126165,0.0016558302764697608,-0.0019970454669802074,-0.001993754812523063
96,EURCAD,-1,2017-05-04 12:00:00+00:00,2017,10,0.006243573628780416,-0.00443176921998667,-0.005237363596140909,-0.003114723358919491,-0.0016617802618354993,-0.002465152996266484,-0.0018913449883193323,0.0027699889581511705,0.002772210599874425,-0.0008055943761542395,-0.0008033727344309849
97,GBPAUD,-1,2017-05-05 00:00:00+00:00,2017,27,0.0029161310326631024,-0.007313854024695976,-0.008003625629581679,-0.0014815162780044133,-0.008528836464554157,-0.0092194400448804,-0.0024087190468693453,-0.001214982439858181,-0.0012158144152987216,-0.0006897716048857028,-0.0006906035803262434
98,EURJPY,-1,2017-05-05 12:00:00+00:00,2017,24,0.0015188483333510353,-0.004109498861818883,-0.005621624466703334,-0.0018220570444256179,-0.0051475244280987376,-0.006661213234047558,-0.002857717905371482,-0.0010380255662798543,-0.001039588767344224,-0.0015121256048844511,-0.0015136888059488207
99,EURCHF,-1,2017-05-08 08:00:00+00:00,2017,34,-0.00568248785291692,-0.008814256771554119,-0.010435918603955319,-0.0040636082740634905,-0.005952238719885816,-0.007569299878370073,-0.0012150678687166128,0.0028620180516683025,0.002866618725585246,-0.0016216618324012,-0.0016170611584842565
100,GBPCHF,-1,2017-05-08 12:00:00+00:00,2017,24,0.0016283635678232711,-0.011302307420781865,-0.011739297947013227,-0.0012277188542870743,-0.010964813195146972,-0.011401657887854633,-0.0012127739875682497,0.0003374942256348934,0.00033764005915859485,-0.00043699052623136225,-0.0004368446927076608
101,AUDNZD,1,2017-05-09 00:00:00+00:00,2017,11,0.011033296698427543,-0.003473045416885978,-0.003933372128753221,-0.0006177552115166351,-0.004664763192566701,-0.0051245394130271515,-0.0018128875462083416,-0.001191717775680723,-0.0011911672842739307,-0.0004603267118672427,-0.0004597762204604505
102,GBPJPY,-1,2017-05-09 04:00:00+00:00,2017,13,0.005578629161790611,-0.004508183188577597,-0.005916034123017777,-0.003842075092664876,-0.0054441467107799735,-0.006853309428579868,-0.00532046808720632,-0.0009359635222023766,-0.0009372753055620908,-0.0014078509344401802,-0.0014091627177998944
103,USDJPY,-1,2017-05-10 16:00:00+00:00,2017,11,0.008375817780014467,-0.0006782924534494139,-0.0008883443100016208,-0.0008883443100016208,0.0011064119316878118,-3.93790585224707e-05,-3.93790585224707e-05,0.0017847043851372257,0.0008489652514791501,-0.00021005185655220693,-0.0011457909902102825
104,EURJPY,-1,2017-05-15 12:00:00+00:00,2017,12,0.004317734169842435,-0.007977915012294279,-0.009356111837641068,-0.0019684762208675988,-0.006156640319707751,-0.007532346936725665,-0.0006393297637286022,0.0018212746925865275,0.0018237649009154033,-0.0013781968253467891,-0.0013757066170179133
105,EURUSD,-1,2017-05-16 04:00:00+00:00,2017,50,-0.014743485120504806,-0.020301760876267227,-0.02148051429918585,-0.00534972707324588,-0.018113936135232045,-0.019290161966803332,-0.004026369829410514,0.0021878247410351825,0.002190352332382517,-0.0011787534229186214,-0.001176225831571287
106,EURAUD,-1,2017-05-16 08:00:00+00:00,2017,31,-0.0028931160545001304,-0.0091405033414107,-0.011169716824813491,-0.002086824455138192,-0.009519830147843411,-0.011549806394278272,-0.003276470694938638,-0.00037932680643271155,-0.000380089569464781,-0.002029213483402792,-0.0020299762464348614
107,AUDCHF,1,2017-05-17 00:00:00+00:00,2017,27,0.0006556862517043149,-0.005655694013167234,-0.008340331563207237,-0.0021262153200057865,-0.0052674259128207,-0.007953111750778064,-0.005757709419279333,0.0003882681003465338,0.0003872198124291737,-0.0026846375500400033,-0.0026856858379573634
108,AUDNZD,1,2017-05-23 20:00:00+00:00,2017,55,-0.01697969172907813,-0.023746560061838062,-0.025291119650898808,-0.0029522528140101256,-0.021580826499539185,-0.02312881256005117,-0.0012411935780933803,0.002165733562298877,0.002162307090847637,-0.0015445595890607455,-0.0015479860605119855
109,EURGBP,-1,2017-05-26 00:00:00+00:00,2017,14,0.002799275207448072,-0.004930563805940036,-0.006847208063748944,-0.005024922968029699,-0.0023419853130590695,-0.004253692529162745,-0.004253692529162745,0.0025885784928809663,0.0025935155345861993,-0.0019166442578089082,-0.0019117072161036752
111,NZDCAD,-1,2017-05-31 12:00:00+00:00,2017,47,-0.010080022642942285,-0.017727151184550705,-0.018350788382559546,-0.0019817649826530115,-0.019196319083298663,-0.019820856549862542,-0.00030998156163186685,-0.0014691678987479584,-0.0014700681673029958,-0.0006236371980088418,-0.0006245374665638792
110,USDCHF,1,2017-05-31 12:00:00+00:00,2017,36,-0.001910190089727289,-0.006876684323018467,-0.007372301211163834,-0.0015075013681092875,-0.006999727601577521,-0.007495283085136029,-0.0016312098630251182,-0.00012304327855905406,-0.0001229818739721944,-0.0004956168881453671,-0.0004955554835585074
112,AUDCAD,1,2017-06-01 12:00:00+00:00,2017,6,0.00825710469172237,0.0012233661991039035,-0.000304094307174263,-0.000304094307174263,7.587932098096495e-05,-0.0010833293285306134,-0.0010833293285306134,-0.0011474868781229386,-0.0007792350213563504,-0.0015274605062781665,-0.0011592086495115783
113,NZDUSD,-1,2017-06-02 12:00:00+00:00,2017,55,-0.009301804325899473,-0.022834248571108384,-0.024991594755127133,-0.0010646643505547448,-0.02261938548217235,-0.02477627848028563,-0.0008543743193911713,0.00021486308893603479,0.00021531627484150384,-0.002157346184018749,-0.00215689299811328
114,AUDUSD,-1,2017-06-14 12:00:00+00:00,2017,25,0.005710235104162673,-0.0006563488625472846,-0.001680253088121253,-0.0006038409535435996,-0.004083118757101989,-0.0051105293654407635,-0.0051105293654407635,-0.0034267698945547043,-0.0034302762773195106,-0.0010239042255739683,-0.0010274106083387746
115,GBPUSD,1,2017-06-20 12:00:00+00:00,2017,15,0.0060352850325725215,-0.002498861453775092,-0.002871116567332632,-0.0008989564976339404,-0.002870061402402757,-0.003242177988720951,-0.0007561224971482927,-0.00037119994862766514,-0.000371061421388319,-0.00037225511355754026,-0.0003721165863181941
116,USDCAD,1,2017-06-27 12:00:00+00:00,2017,45,-0.01506469851629787,-0.018942814859788326,-0.020043258832011523,-0.0021174059879330853,-0.018130545712957358,-0.019231900800964596,-0.0020431658757188442,0.0008122691468309684,0.000811358031046927,-0.0011004439722231973,-0.0011013550880072387
117,EURCAD,1,2017-07-04 12:00:00+00:00,2017,13,0.009429032876163472,-2.4526367969013307e-05,-0.0007515821302478409,-0.0007326198421214736,0.0007428038667718351,-0.0008292475530584653,-0.0003650959796149822,0.0007673302347408484,-7.766542281062438e-05,-0.0007270557622788276,-0.0015720514198303004
118,EURCHF,-1,2017-07-06 12:00:00+00:00,2017,29,-0.0008830698220980491,-0.006047114861185143,-0.006420979159437845,-0.00017024890105910018,-0.007718550947215075,-0.008093036379677176,-0.0003071842686996895,-0.0016714360860299315,-0.0016720572202393313,-0.00037386429825270184,-0.00037448543246210164
119,EURJPY,-1,2017-07-07 08:00:00+00:00,2017,20,0.004483030280422053,-0.00595546522000423,-0.007777745305098227,-0.00281472814413819,-0.0039522342657447584,-0.005770885514374324,-0.0008177515639011812,0.0020032309542594717,0.0020068597907239027,-0.0018222800850939969,-0.0018186512486295658
120,EURGBP,-1,2017-07-11 12:00:00+00:00,2017,10,0.006797524669272299,-0.004669736025145754,-0.005971838702229615,-0.004421106077159287,-0.0014930443922247516,-0.002791029916645149,-0.001884394856404903,0.0031766916329210027,0.0031808087855844658,-0.0013021026770838606,-0.0012979855244203975
121,EURUSD,-1,2017-07-11 16:00:00+00:00,2017,5,0.0045799129380357986,-0.0015179140023204862,-0.0022681473597894186,-0.0017883469567570032,-0.0006101252744687979,-0.0013596786107661352,-0.0013596786107661352,0.0009077887278516883,0.0009084687490232835,-0.0007502333574689324,-0.0007495533362973372
122,AUDUSD,-1,2017-07-13 00:00:00+00:00,2017,56,-0.02790092959760744,-0.03484365858415117,-0.037859975297406034,-0.006214652538516496,-0.030569659683502115,-0.03357351873302261,-0.0020588940496926167,0.004273998900649056,0.004286456564383423,-0.003016316713254863,-0.0030038590495204964
123,EURUSD,-1,2017-07-18 00:00:00+00:00,2017,14,0.003669486011711051,-0.004372153545868729,-0.00473649967469103,-0.0030882671871610423,-0.004311168985216218,-0.004675492991274011,-0.004675492991274011,6.0984560652510567e-05,6.100668341701976e-05,-0.00036434612882230155,-0.00036432400605779236
124,NZDUSD,-1,2017-07-21 16:00:00+00:00,2017,42,-0.0026295665240084073,-0.012973422595489836,-0.013952801964125516,-0.0006037270080634372,-0.013272467378199648,-0.01425213587415497,-9.391309014339377e-05,-0.00029904478270981194,-0.0002993339100294534,-0.00097937936863568,-0.0009796684959553215
125,EURCHF,-1,2017-07-25 16:00:00+00:00,2017,61,-0.03297823256209199,-0.03848394236314112,-0.040537459934383735,-0.0009813435547487703,-0.03791790101768622,-0.039970299288185185,-0.0012966077922158536,0.000566041345454904,0.0005671606461985501,-0.0020535175712426135,-0.0020523982704989674
126,USDCAD,1,2017-07-26 16:00:00+00:00,2017,5,0.006215419701434988,-0.002256502501425506,-0.0030193770125835906,-0.002489379983779183,-0.002184384575108056,-0.002947314227620512,-0.002947314227620512,7.211792631744984e-05,7.206278496307839e-05,-0.0007628745111580848,-0.0007629296525124563
127,GBPUSD,-1,2017-07-26 20:00:00+00:00,2017,34,-0.0022647811283489677,-0.009253575418355142,-0.011106578159731706,-0.003244661178829711,-0.006551896582298822,-0.008399939006058732,-0.0002776784769402685,0.0027016788360563204,0.002706639153672974,-0.0018530027413765637,-0.0018480424237599102
128,AUDCHF,-1,2017-07-27 00:00:00+00:00,2017,32,-0.0022197232069078713,-0.014269291234170645,-0.016158341188012182,-0.005953255536547353,-0.014133962383788612,-0.016022760291195537,-0.006096215314531861,0.00013532885038203268,0.00013558089681664498,-0.0018890499538415373,-0.001888797907406925
129,GBPCHF,-1,2017-07-27 08:00:00+00:00,2017,35,-0.007256543420010942,-0.016900017888565877,-0.01810938355759184,-0.001151073746008091,-0.017710841418435264,-0.018921171373156298,-0.00018143366611078626,-0.0008108235298693867,-0.0008117878155644576,-0.0012093656690259635,-0.0012103299547210344
130,EURGBP,-1,2017-08-03 08:00:00+00:00,2017,31,-0.0007853643242542295,-0.005622095528084792,-0.007770375936652529,-0.0033711517272705382,-0.003351567908275843,-0.005494997856591688,-0.00083200996933952,0.0022705276198089486,0.0022753780800608414,-0.0021482804085677376,-0.0021434299483158448
131,AUDNZD,-1,2017-08-08 12:00:00+00:00,2017,8,0.00492700792767394,-0.0014397943760777743,-0.001754867222907075,-0.001754867222907075,0.0019605015408485915,-0.00024025831474316917,-0.00024025831474316917,0.003400295916926366,0.0015146089081639058,-0.0003150728468293007,-0.0022007598555917607
132,AUDNZD,-1,2017-08-10 04:00:00+00:00,2017,15,0.006196420240105072,0.00047367983124935176,-0.00048266186549850154,-0.00048266186549850154,-0.0002927869931259597,-0.0012498620414307382,-0.0012498620414307382,-0.0007664668243753114,-0.0007672001759322367,-0.0009563416967478533,-0.0009570750483047785
133,USDJPY,1,2017-08-10 12:00:00+00:00,2017,15,0.005074262517657203,-0.0036525547311784257,-0.005289118678314608,-0.00261027378160561,-0.0017815568446365448,-0.0034211940246102746,-0.002386115804850375,0.0018709978865418808,0.0018679246537043337,-0.0016365639471361826,-0.0016396371799737297
