instr,entry,exit,dir,entry_price,exit_price,ret,bars_held,forced
NZDUSD,2019-03-05 15:04:00+00:00,2019-03-08 13:30:00+00:00,-1,0.67759,0.67996,-0.0037046876844964165,17.608333333333334,False
GBPUSD,2019-03-08 12:02:00+00:00,2019-03-11 21:53:00+00:00,-1,1.30667,1.31802,-0.008755381230268913,20.4625,False
NZDUSD,2019-03-12 12:30:00+00:00,2019-03-14 20:59:00+00:00,1,0.68509,0.68211,-0.004553680892054435,14.120833333333334,False
GBPUSD,2019-03-13 19:17:00+00:00,2019-03-18 16:00:00+00:00,1,1.32639,1.32188,-0.003467942266300428,29.179166666666667,False
USDCAD,2019-03-15 07:32:00+00:00,2019-03-18 15:28:00+00:00,-1,1.3294,1.3352,-0.004453337746550864,19.983333333333334,False
EURUSD,2019-03-15 14:12:00+00:00,2019-03-22 08:30:00+00:00,1,1.13362,1.13452,0.0007409694350106744,40.575,False
AUDUSD,2019-03-15 15:26:00+00:00,2019-03-20 00:41:00+00:00,1,0.70952,0.70672,-0.004058853373921978,26.3125,False
NZDUSD,2019-03-18 03:32:00+00:00,2019-03-20 00:54:00+00:00,1,0.68635,0.68353,-0.0043122286646660735,11.341666666666667,False
USDCHF,2019-03-18 08:00:00+00:00,2019-03-26 12:48:00+00:00,-1,1.00082,0.99452,0.006195229673151657,49.2,False
GBPUSD,2019-03-19 10:50:00+00:00,2019-03-20 08:19:00+00:00,1,1.32956,1.32188,-0.005843840839948933,5.370833333333334,False
USDCAD,2019-03-19 12:20:00+00:00,2019-03-20 07:32:00+00:00,-1,1.3294,1.33446,-0.0038966705282320268,4.8,False
USDCAD,2019-03-20 18:00:00+00:00,2019-03-21 12:12:00+00:00,-1,1.32938,1.3344,-0.0038666385821321592,4.55,False
NZDUSD,2019-03-20 18:00:00+00:00,2019-03-27 01:00:00+00:00,1,0.68701,0.68709,-8.732607556627414e-05,37.75,False
AUDUSD,2019-03-20 18:01:00+00:00,2019-03-24 23:30:00+00:00,1,0.71192,0.70741,-0.006446991404011615,25.370833333333334,False
USDJPY,2019-03-20 18:12:00+00:00,2019-03-28 13:14:00+00:00,-1,110.983,110.687,0.0026040845381354347,46.75833333333333,False
USDCAD,2019-03-22 12:30:00+00:00,2019-03-29 12:30:00+00:00,1,1.34182,1.33808,-0.00287656124243596,42.0,False
EURUSD,2019-03-26 13:45:00+00:00,2019-04-03 07:47:00+00:00,-1,1.12826,1.12388,0.0038290064969023173,46.50833333333333,False
NZDUSD,2019-03-27 01:02:00+00:00,2019-04-01 04:00:00+00:00,-1,0.68211,0.68236,-0.0005718139698551426,30.741666666666667,False
USDCHF,2019-03-27 10:05:00+00:00,2019-03-28 08:13:00+00:00,-1,0.99077,0.99626,-0.0056423611111110945,5.533333333333333,False
GBPUSD,2019-03-28 16:09:00+00:00,2019-04-02 20:23:00+00:00,-1,1.30728,1.3142,-0.00536246352033122,31.058333333333334,False
AUDUSD,2019-03-28 16:10:00+00:00,2019-04-01 04:00:00+00:00,-1,0.707,0.71164,-0.006676473916487735,20.958333333333332,False
NZDUSD,2019-04-01 21:28:00+00:00,2019-04-10 08:52:00+00:00,-1,0.67812,0.67539,0.0038197773025586174,50.85,False
USDCHF,2019-04-02 07:15:00+00:00,2019-04-09 08:44:00+00:00,1,0.99931,0.99828,-0.001130723663144484,42.37083333333333,False
AUDUSD,2019-04-02 07:28:00+00:00,2019-04-05 04:20:00+00:00,-1,0.707,0.71241,-0.007765644449473954,17.216666666666665,False
USDJPY,2019-04-03 00:42:00+00:00,2019-04-08 04:27:00+00:00,1,111.449,111.354,-0.0009151880846101079,30.9375,False
USDCAD,2019-04-03 05:39:00+00:00,2019-04-04 09:38:00+00:00,-1,1.33124,1.33641,-0.003973917877371968,6.995833333333334,False
GBPUSD,2019-04-05 13:41:00+00:00,2019-04-10 11:19:00+00:00,-1,1.30151,1.30948,-0.0061930209417849725,29.408333333333335,False
USDCAD,2019-04-08 17:01:00+00:00,2019-04-11 12:07:00+00:00,-1,1.33083,1.33749,-0.005094794742893218,16.775,False
AUDUSD,2019-04-09 03:50:00+00:00,2019-04-11 20:59:00+00:00,1,0.71303,0.71206,-0.001472506205562052,16.2875,False
EURUSD,2019-04-09 08:08:00+00:00,2019-04-11 20:05:00+00:00,1,1.12672,1.12555,-0.0010916352340801794,14.9875,False
USDCHF,2019-04-09 15:20:00+00:00,2019-04-29 21:31:00+00:00,1,1.00058,1.01895,0.018258497146797392,121.54583333333333,False
USDCAD,2019-04-11 12:41:00+00:00,2019-04-15 11:33:00+00:00,1,1.33882,1.33186,-0.005288001912045703,23.716666666666665,False
NZDUSD,2019-04-11 17:22:00+00:00,2019-04-12 13:05:00+00:00,-1,0.67241,0.6767,-0.006588928220840714,4.929166666666666,False
USDJPY,2019-04-12 00:40:00+00:00,2019-04-18 03:30:00+00:00,1,111.713,111.895,0.0015664651148219466,36.708333333333336,False
EURUSD,2019-04-12 00:50:00+00:00,2019-04-18 07:30:00+00:00,1,1.12813,1.12829,8.863990923280163e-05,37.666666666666664,False
AUDUSD,2019-04-12 10:09:00+00:00,2019-04-18 14:38:00+00:00,1,0.71682,0.71474,-0.0030131406411294526,37.12083333333333,False
USDCAD,2019-04-15 14:40:00+00:00,2019-04-17 07:34:00+00:00,1,1.33882,1.33188,-0.005273064053537224,10.225,False
NZDUSD,2019-04-16 22:45:00+00:00,2019-04-26 12:33:00+00:00,-1,0.67241,0.66602,0.009295891959425259,57.45,False
USDCAD,2019-04-17 12:33:00+00:00,2019-04-18 12:35:00+00:00,-1,1.32915,1.33952,-0.007892618257604742,6.008333333333334,False
GBPUSD,2019-04-18 09:11:00+00:00,2019-04-30 00:59:00+00:00,-1,1.30079,1.29387,0.005250837020322715,69.95,False
USDCAD,2019-04-18 12:36:00+00:00,2019-04-22 16:39:00+00:00,1,1.33952,1.33438,-0.003926603860911704,25.0125,False
AUDUSD,2019-04-23 00:32:00+00:00,2019-04-29 04:00:00+00:00,-1,0.71223,0.70556,0.00925314873839844,36.86666666666667,False
USDCAD,2019-04-23 12:32:00+00:00,2019-04-29 16:00:00+00:00,1,1.33952,1.34481,0.0038594186237477235,36.86666666666667,False
EURUSD,2019-04-23 12:45:00+00:00,2019-04-29 20:00:00+00:00,-1,1.12296,1.11834,0.004060805214928909,37.8125,False
USDJPY,2019-04-24 18:23:00+00:00,2019-04-25 07:12:00+00:00,1,112.091,111.774,-0.0028904183523723592,3.2041666666666666,False
USDJPY,2019-04-25 07:13:00+00:00,2019-05-03 12:29:00+00:00,-1,111.772,111.547,0.0019504601028018048,49.31666666666667,False
GBPUSD,2019-04-30 13:47:00+00:00,2019-05-08 10:26:00+00:00,1,1.30398,1.30018,-0.0029830716435652604,47.1625,False
USDCHF,2019-05-01 18:00:00+00:00,2019-05-02 13:40:00+00:00,-1,1.01312,1.02029,-0.007176206974838965,4.916666666666667,False
EURUSD,2019-05-01 18:04:00+00:00,2019-05-03 00:00:00+00:00,1,1.12589,1.11724,-0.007735895978399854,7.483333333333333,False
AUDUSD,2019-05-02 15:20:00+00:00,2019-05-07 04:30:00+00:00,-1,0.69959,0.70254,-0.004331355871631889,27.291666666666668,False
USDJPY,2019-05-03 15:07:00+00:00,2019-05-16 12:00:00+00:00,-1,111.182,109.676,0.013482822668051784,77.22083333333333,False
USDCHF,2019-05-07 14:57:00+00:00,2019-05-09 12:44:00+00:00,1,1.02236,1.01673,-0.005604405277726432,11.445833333333333,False
NZDUSD,2019-05-07 16:18:00+00:00,2019-05-10 01:49:00+00:00,-1,0.65877,0.66084,-0.0033550933657204274,14.379166666666666,False
USDCAD,2019-05-08 19:55:00+00:00,2019-05-10 12:30:00+00:00,1,1.34853,1.34324,-0.004011597297918557,10.145833333333334,False
AUDUSD,2019-05-09 01:52:00+00:00,2019-05-20 07:26:00+00:00,-1,0.69734,0.69298,0.006137960705578431,67.39166666666667,False
USDCHF,2019-05-09 13:58:00+00:00,2019-05-16 12:33:00+00:00,-1,1.01369,1.01013,0.0034134406692709414,41.645833333333336,False
EURUSD,2019-05-09 14:01:00+00:00,2019-05-14 16:00:00+00:00,1,1.12452,1.12069,-0.003459161442354697,30.495833333333334,False
NZDUSD,2019-05-13 07:00:00+00:00,2019-05-24 08:00:00+00:00,-1,0.65737,0.65295,0.006511486383690781,66.25,False
GBPUSD,2019-05-13 14:52:00+00:00,2019-05-21 14:57:00+00:00,-1,1.29942,1.28123,0.013929773929773763,48.020833333333336,False
USDCAD,2019-05-15 12:33:00+00:00,2019-05-16 07:02:00+00:00,1,1.34918,1.34326,-0.004476594230826247,4.620833333333334,False
USDCAD,2019-05-16 08:55:00+00:00,2019-05-17 06:01:00+00:00,-1,1.34122,1.34785,-0.005032956545080237,5.275,False
EURUSD,2019-05-16 14:13:00+00:00,2019-05-22 12:14:00+00:00,-1,1.11777,1.11697,0.0006620502084563163,35.50416666666667,False
USDCAD,2019-05-17 08:54:00+00:00,2019-05-20 14:13:00+00:00,1,1.34918,1.34202,-0.00539563013251898,19.329166666666666,False
USDJPY,2019-05-21 01:05:00+00:00,2019-05-23 13:45:00+00:00,1,110.202,109.883,-0.0029581100761759682,15.166666666666666,False
USDCAD,2019-05-21 10:52:00+00:00,2019-05-23 04:06:00+00:00,-1,1.34122,1.34464,-0.0026395060991976174,10.308333333333334,False
GBPUSD,2019-05-22 06:15:00+00:00,2019-05-26 21:00:00+00:00,-1,1.26952,1.27257,-0.002473463439610975,27.6875,False
EURUSD,2019-05-23 06:33:00+00:00,2019-05-23 15:52:00+00:00,-1,1.11462,1.11697,-0.0021622300576893956,2.3291666666666666,False
AUDUSD,2019-05-23 10:46:00+00:00,2019-05-24 08:01:00+00:00,-1,0.68649,0.69003,-0.005273508631364364,5.3125,False
USDCAD,2019-05-23 13:38:00+00:00,2019-05-28 00:01:00+00:00,1,1.34942,1.34357,-0.004423926253075305,26.595833333333335,False
USDCHF,2019-05-23 14:22:00+00:00,2019-05-28 14:57:00+00:00,-1,1.00541,1.00787,-0.002546351555661992,30.145833333333332,False
USDJPY,2019-05-26 21:00:00+00:00,2019-05-29 19:31:00+00:00,-1,109.285,109.572,-0.0026902998220193824,17.629166666666666,False
AUDUSD,2019-05-28 14:32:00+00:00,2019-05-29 16:00:00+00:00,1,0.69335,0.69102,-0.0034756774686686143,6.366666666666666,False
USDCAD,2019-05-28 19:12:00+00:00,2019-06-03 11:26:00+00:00,1,1.34942,1.3494,-0.00010374366422627457,34.05833333333333,False
EURUSD,2019-05-29 14:02:00+00:00,2019-06-02 22:17:00+00:00,-1,1.11385,1.11728,-0.003133360866208178,26.0625,False
GBPUSD,2019-05-29 15:22:00+00:00,2019-06-03 08:00:00+00:00,-1,1.26124,1.26535,-0.0033301749531200204,28.158333333333335,False
AUDUSD,2019-05-30 05:04:00+00:00,2019-05-30 14:04:00+00:00,1,0.69335,0.69102,-0.0034756774686686143,2.25,False
USDJPY,2019-05-31 02:31:00+00:00,2019-06-05 20:00:00+00:00,-1,109.203,108.433,0.0069872114799059614,34.37083333333333,False
AUDUSD,2019-05-31 14:24:00+00:00,2019-06-07 08:38:00+00:00,1,0.69335,0.69676,0.004802492104010625,40.55833333333333,False
USDCHF,2019-05-31 17:26:00+00:00,2019-06-07 09:42:00+00:00,-1,1.00119,0.9946,0.0064826098247996134,40.06666666666667,False
NZDUSD,2019-06-03 02:59:00+00:00,2019-06-10 07:47:00+00:00,1,0.65551,0.6615,0.008923396076756296,43.2,False
EURUSD,2019-06-03 16:09:00+00:00,2019-06-12 16:42:00+00:00,1,1.12139,1.1293,0.007000053503593673,54.1375,False
USDCAD,2019-06-04 12:00:00+00:00,2019-06-12 16:00:00+00:00,-1,1.34211,1.32981,0.009075667821616245,49.0,False
GBPUSD,2019-06-05 12:21:00+00:00,2019-06-10 09:17:00+00:00,1,1.27339,1.26836,-0.004020621390177115,29.233333333333334,False
USDCHF,2019-06-07 12:31:00+00:00,2019-06-11 12:35:00+00:00,-1,0.98852,0.99346,-0.005098789037603614,24.016666666666666,False
USDJPY,2019-06-07 12:39:00+00:00,2019-06-09 21:30:00+00:00,-1,107.99,108.507,-0.004852458409153136,14.2125,False
AUDUSD,2019-06-07 13:43:00+00:00,2019-06-10 05:26:00+00:00,1,0.70013,0.69676,-0.004927374780410609,15.929166666666667,False
GBPUSD,2019-06-12 07:53:00+00:00,2019-06-13 20:00:00+00:00,1,1.2739,1.26766,-0.004968817335128439,9.029166666666667,False
AUDUSD,2019-06-13 03:35:00+00:00,2019-06-19 18:00:00+00:00,-1,0.69078,0.68808,0.003793033558212707,39.604166666666664,False
NZDUSD,2019-06-14 00:51:00+00:00,2019-06-19 18:00:00+00:00,-1,0.65508,0.65354,0.0021373719485198043,34.2875,False
GBPUSD,2019-06-14 12:50:00+00:00,2019-06-19 16:00:00+00:00,-1,1.26186,1.26248,-0.000562681534139482,30.791666666666668,False
EURUSD,2019-06-14 16:00:00+00:00,2019-06-19 18:01:00+00:00,-1,1.12164,1.12375,-0.001934718841665111,30.504166666666666,False
USDCHF,2019-06-14 16:00:00+00:00,2019-06-19 14:58:00+00:00,1,0.99905,0.99561,-0.0035431888699829495,29.741666666666667,False
USDCAD,2019-06-18 08:00:00+00:00,2019-06-19 12:34:00+00:00,1,1.3422,1.33408,-0.006138900064071029,7.141666666666667,False
USDJPY,2019-06-18 13:32:00+00:00,2019-06-26 09:06:00+00:00,-1,108.082,107.552,0.0048390753017481,46.891666666666666,False
USDCAD,2019-06-20 00:53:00+00:00,2019-07-01 16:19:00+00:00,-1,1.32557,1.31315,0.009279447156188923,69.85833333333333,False
USDCHF,2019-06-20 08:01:00+00:00,2019-06-26 20:10:00+00:00,-1,0.98734,0.9779,0.009460239645899397,39.0375,False
EURUSD,2019-06-21 16:09:00+00:00,2019-06-27 04:18:00+00:00,1,1.13397,1.13555,0.0013403880070548269,33.0375,False
GBPUSD,2019-06-21 19:28:00+00:00,2019-06-27 06:40:00+00:00,1,1.2745,1.26711,-0.005868761008830714,32.8,False
NZDUSD,2019-06-23 23:59:00+00:00,2019-07-01 14:56:00+00:00,1,0.65974,0.66789,0.012139858444097484,45.7375,False
AUDUSD,2019-06-24 02:59:00+00:00,2019-07-01 14:25:00+00:00,1,0.69604,0.69788,0.0025284450063209896,44.858333333333334,False
USDJPY,2019-07-01 21:23:00+00:00,2019-07-03 00:57:00+00:00,1,108.455,107.62,-0.007763338050959523,6.891666666666667,False
GBPUSD,2019-07-02 08:00:00+00:00,2019-07-11 02:54:00+00:00,-1,1.26234,1.25239,0.007811169338387604,52.725,False
EURUSD,2019-07-03 06:36:00+00:00,2019-07-10 15:41:00+00:00,-1,1.12799,1.12587,0.0018263058973724004,44.270833333333336,False
AUDUSD,2019-07-03 10:49:00+00:00,2019-07-05 13:34:00+00:00,1,0.70223,0.69832,-0.005681575462429089,12.6875,False
USDCAD,2019-07-03 12:30:00+00:00,2019-07-05 12:42:00+00:00,-1,1.30862,1.31185,-0.0025600660267774992,12.05,False
USDCHF,2019-07-05 12:00:00+00:00,2019-07-10 16:00:00+00:00,1,0.98813,0.98924,0.0010220809973890965,31.0,False
USDJPY,2019-07-05 12:42:00+00:00,2019-07-10 22:41:00+00:00,1,108.433,108.335,-0.0009683086414631337,32.49583333333333,False
NZDUSD,2019-07-05 13:55:00+00:00,2019-07-10 16:08:00+00:00,-1,0.66167,0.66514,-0.005456469165659012,30.554166666666667,False
AUDUSD,2019-07-09 01:38:00+00:00,2019-07-12 00:57:00+00:00,-1,0.69614,0.69827,-0.0031748312024135117,17.829166666666666,False
USDCAD,2019-07-09 14:52:00+00:00,2019-07-11 02:33:00+00:00,1,1.31346,1.30589,-0.005854497837870731,8.920833333333333,False
USDCAD,2019-07-11 05:03:00+00:00,2019-07-16 17:46:00+00:00,-1,1.30488,1.30712,-0.0018086785916830808,33.17916666666667,False
USDCHF,2019-07-12 15:13:00+00:00,2019-07-17 08:36:00+00:00,-1,0.9843,0.9891,-0.004978409956819929,28.345833333333335,False
NZDUSD,2019-07-15 01:29:00+00:00,2019-07-23 02:54:00+00:00,1,0.67087,0.67312,0.0031448415655648265,48.354166666666664,False
AUDUSD,2019-07-15 03:01:00+00:00,2019-07-18 00:02:00+00:00,1,0.70336,0.70059,-0.004051748649417153,17.254166666666666,False
GBPUSD,2019-07-16 09:33:00+00:00,2019-07-18 18:59:00+00:00,-1,1.2452,1.25387,-0.007035268701487045,14.358333333333333,False
EURUSD,2019-07-16 18:21:00+00:00,2019-07-18 18:32:00+00:00,-1,1.12027,1.12633,-0.005463115046775604,12.045833333333333,False
USDJPY,2019-07-18 00:51:00+00:00,2019-07-23 00:16:00+00:00,-1,107.83,107.95,-0.0011778180688421637,29.854166666666668,False
AUDUSD,2019-07-18 12:25:00+00:00,2019-07-23 04:00:00+00:00,1,0.70394,0.70235,-0.0023722264837070517,27.895833333333332,False
USDCHF,2019-07-18 19:05:00+00:00,2019-07-23 20:00:00+00:00,-1,0.9825,0.98564,-0.003297877754593017,30.229166666666668,False
EURUSD,2019-07-18 19:50:00+00:00,2019-07-19 18:10:00+00:00,1,1.12803,1.12072,-0.006533340425154743,5.583333333333333,False
USDCAD,2019-07-18 22:15:00+00:00,2019-07-19 12:30:00+00:00,-1,1.30221,1.30898,-0.005291249088046569,3.5625,False
EURUSD,2019-07-22 20:04:00+00:00,2019-07-30 12:05:00+00:00,-1,1.12071,1.1155,0.004595424206731814,46.00416666666667,False
USDCAD,2019-07-23 04:00:00+00:00,2019-07-30 20:00:00+00:00,1,1.31298,1.31507,0.0015003351002254028,46.0,False
AUDUSD,2019-07-24 20:03:00+00:00,2019-08-08 12:20:00+00:00,-1,0.69766,0.67945,0.025988360425446333,88.07083333333334,False
USDCHF,2019-07-25 12:20:00+00:00,2019-07-30 21:26:00+00:00,1,0.98911,0.98978,0.0005762465121921245,32.275,False
NZDUSD,2019-07-25 13:04:00+00:00,2019-08-05 22:45:00+00:00,-1,0.66903,0.65659,0.018386749581439814,68.42083333333333,False
USDJPY,2019-07-25 13:29:00+00:00,2019-07-31 00:10:00+00:00,1,108.354,108.507,0.0013473917356896514,32.670833333333334,False
GBPUSD,2019-07-26 14:15:00+00:00,2019-08-06 00:03:00+00:00,-1,1.24024,1.21636,0.019182467273291506,62.45,False
EURUSD,2019-07-31 18:00:00+00:00,2019-08-05 09:39:00+00:00,-1,1.11144,1.11524,-0.0034730657453144877,27.9125,False
USDJPY,2019-07-31 18:03:00+00:00,2019-08-01 13:18:00+00:00,1,108.855,108.507,-0.00326111419870756,4.8125,False
USDCAD,2019-07-31 18:03:00+00:00,2019-07-31 18:14:00+00:00,1,1.31868,1.31406,-0.0035943400518676505,0.04583333333333333,False
USDCHF,2019-07-31 18:40:00+00:00,2019-08-01 17:48:00+00:00,1,0.99392,0.98978,-0.004265722305502151,5.783333333333333,False
USDCAD,2019-07-31 18:49:00+00:00,2019-08-06 01:15:00+00:00,1,1.31868,1.31949,0.0005232267164112514,31.608333333333334,False
USDJPY,2019-08-01 17:39:00+00:00,2019-08-13 13:49:00+00:00,-1,107.698,106.049,0.015246832475195872,71.04166666666667,False
USDCHF,2019-08-02 16:03:00+00:00,2019-08-08 13:53:00+00:00,-1,0.9818,0.97822,0.0035446906035141723,35.458333333333336,False
EURUSD,2019-08-05 10:37:00+00:00,2019-08-08 20:09:00+00:00,1,1.11581,1.11845,0.002312159449383344,20.383333333333333,False
USDCAD,2019-08-06 15:22:00+00:00,2019-08-09 16:55:00+00:00,1,1.32386,1.32181,-0.0016390718472415466,18.3875,False
NZDUSD,2019-08-07 02:00:00+00:00,2019-09-03 16:00:00+00:00,-1,0.65107,0.63249,0.02832565284178189,165.5,False
GBPUSD,2019-08-09 08:30:00+00:00,2019-08-15 08:30:00+00:00,-1,1.20912,1.20842,0.000504517916588944,36.0,False
USDCHF,2019-08-12 13:11:00+00:00,2019-08-13 14:29:00+00:00,-1,0.97053,0.97588,-0.00561577775945919,6.325,False
USDCAD,2019-08-13 14:27:00+00:00,2019-08-14 11:06:00+00:00,-1,1.31897,1.32655,-0.005838154233419883,5.1625,False
USDCAD,2019-08-15 13:01:00+00:00,2019-08-19 12:00:00+00:00,1,1.33306,1.32566,-0.005640902544406967,23.745833333333334,False
EURUSD,2019-08-15 14:19:00+00:00,2019-08-21 08:29:00+00:00,-1,1.11057,1.11039,0.00010805554054794964,34.541666666666664,False
USDCHF,2019-08-16 04:00:00+00:00,2019-08-23 15:12:00+00:00,1,0.97835,0.97772,-0.0007461161079312939,44.8,False
USDJPY,2019-08-19 11:36:00+00:00,2019-08-23 14:47:00+00:00,1,106.688,106.202,-0.0046207992201816595,24.795833333333334,False
USDCAD,2019-08-19 18:46:00+00:00,2019-08-21 12:30:00+00:00,1,1.33306,1.32566,-0.005640902544406967,10.433333333333334,False
GBPUSD,2019-08-20 13:57:00+00:00,2019-08-28 08:32:00+00:00,1,1.21715,1.22012,0.0023660958186650927,46.645833333333336,False
EURUSD,2019-08-22 09:40:00+00:00,2019-08-23 14:49:00+00:00,-1,1.10719,1.1105,-0.003043823837566472,7.2875,False
USDCAD,2019-08-23 12:02:00+00:00,2019-08-23 14:57:00+00:00,1,1.33362,1.32771,-0.004521324455641573,0.7291666666666666,False
AUDUSD,2019-08-23 12:05:00+00:00,2019-09-03 14:41:00+00:00,-1,0.67413,0.67497,-0.0013648029194915099,66.65,False
USDJPY,2019-08-25 21:00:00+00:00,2019-08-28 19:19:00+00:00,-1,104.947,106.142,-0.011453782273318483,17.579166666666666,False
USDCAD,2019-08-27 01:27:00+00:00,2019-08-29 02:01:00+00:00,-1,1.32408,1.3315,-0.00569477802450105,12.141666666666667,False
EURUSD,2019-08-29 13:14:00+00:00,2019-09-04 16:00:00+00:00,-1,1.10568,1.10245,0.0028670917559807507,36.69166666666667,False
USDCHF,2019-08-29 16:50:00+00:00,2019-09-03 21:17:00+00:00,1,0.98665,0.98596,-0.0008006486267356783,31.1125,False
GBPUSD,2019-09-02 08:00:00+00:00,2019-09-04 09:59:00+00:00,-1,1.21254,1.21849,-0.004981463841088225,12.495833333333334,False
USDCAD,2019-09-02 08:32:00+00:00,2019-09-04 14:00:00+00:00,1,1.33306,1.32869,-0.0033680388862217248,13.366666666666667,False
AUDUSD,2019-09-04 01:33:00+00:00,2019-09-16 13:16:00+00:00,1,0.67805,0.68569,0.011148962527097961,74.92916666666666,False
USDCAD,2019-09-04 17:04:00+00:00,2019-09-11 16:00:00+00:00,-1,1.32299,1.31988,0.0022601347010047924,41.733333333333334,False
USDJPY,2019-09-05 02:10:00+00:00,2019-09-15 21:00:00+00:00,1,106.73,107.476,0.006923786814823751,64.70833333333333,False
GBPUSD,2019-09-05 09:38:00+00:00,2019-09-23 06:34:00+00:00,1,1.22874,1.2455,0.01356624633275949,107.23333333333333,False
NZDUSD,2019-09-05 10:58:00+00:00,2019-09-11 16:00:00+00:00,1,0.6395,0.64131,0.0026111293525339363,37.25833333333333,False
USDCHF,2019-09-09 23:57:00+00:00,2019-09-12 13:46:00+00:00,1,0.99234,0.98984,-0.002619937726095478,15.454166666666667,False
NZDUSD,2019-09-12 04:19:00+00:00,2019-09-12 15:53:00+00:00,1,0.64428,0.64131,-0.0048265694110343205,2.8916666666666666,False
EURUSD,2019-09-12 11:45:00+00:00,2019-09-12 11:48:00+00:00,1,1.10657,1.0997,-0.0062624254473161445,0.0125,False
EURUSD,2019-09-12 12:40:00+00:00,2019-09-12 14:10:00+00:00,-1,1.09357,1.10558,-0.01103754778060247,0.375,False
EURUSD,2019-09-12 14:40:00+00:00,2019-09-20 13:21:00+00:00,1,1.10657,1.10165,-0.004500271100668751,47.670833333333334,False
NZDUSD,2019-09-16 20:00:00+00:00,2019-09-24 12:04:00+00:00,-1,0.63435,0.63097,0.00510815412751452,46.016666666666666,False
USDJPY,2019-09-16 23:46:00+00:00,2019-09-20 04:18:00+00:00,1,108.183,107.857,-0.0030780180521600142,19.133333333333333,False
USDCHF,2019-09-17 08:41:00+00:00,2019-09-19 18:38:00+00:00,1,0.99405,0.99116,-0.0030077456996276952,14.4875,False
USDCAD,2019-09-17 13:37:00+00:00,2019-09-23 18:37:00+00:00,1,1.32852,1.32592,-0.0020472986195786413,37.25,False
AUDUSD,2019-09-19 00:00:00+00:00,2019-09-24 10:08:00+00:00,-1,0.68228,0.6803,0.0027849437148216197,32.53333333333333,False
USDJPY,2019-09-23 08:48:00+00:00,2019-09-25 20:00:00+00:00,-1,107.349,107.784,-0.004117545681933637,14.8,False
USDCHF,2019-09-24 16:35:00+00:00,2019-09-25 20:00:00+00:00,-1,0.98554,0.99176,-0.006413053404905166,6.854166666666667,False
AUDUSD,2019-09-25 12:01:00+00:00,2019-10-01 04:30:00+00:00,-1,0.67628,0.67633,-0.00019223944161847053,34.12083333333333,False
EURUSD,2019-09-25 14:20:00+00:00,2019-10-01 16:20:00+00:00,-1,1.09693,1.09422,0.002415899352721343,36.5,False
GBPUSD,2019-09-26 06:50:00+00:00,2019-10-02 15:10:00+00:00,-1,1.23541,1.23106,0.003448373557612292,38.083333333333336,False
USDCAD,2019-09-27 14:08:00+00:00,2019-10-01 09:46:00+00:00,-1,1.324,1.32758,-0.0027946885810533817,22.908333333333335,False
NZDUSD,2019-09-30 06:04:00+00:00,2019-10-03 08:26:00+00:00,-1,0.6256,0.62721,-0.0027976276117852527,18.591666666666665,False
USDCHF,2019-09-30 13:02:00+00:00,2019-10-07 08:18:00+00:00,1,0.99709,0.99356,-0.0036404115771105916,40.81666666666667,False
AUDUSD,2019-10-01 04:37:00+00:00,2019-10-04 00:11:00+00:00,-1,0.67397,0.67501,-0.0016618936684820694,16.891666666666666,False
USDJPY,2019-10-01 08:38:00+00:00,2019-10-01 15:34:00+00:00,1,108.438,107.666,-0.007183596685770732,1.7333333333333334,False
USDCAD,2019-10-01 16:18:00+00:00,2019-10-02 13:35:00+00:00,-1,1.32307,1.32732,-0.003303074050838607,5.320833333333334,False
